id_venta,fecha,id_sucursal,id_platillo,cantidad,monto_total,metodo_pago
606,2025-07-22,3,116,3,390,Tarjeta
607,2025-07-22,3,105,1,150,App Movil
608,2025-07-22,3,115,1,95,Efectivo
609,2025-07-22,3,107,1,175,Tarjeta
610,2025-07-22,3,102,1,110,Efectivo
611,2025-07-22,3,117,2,100,App Movil
612,2025-07-22,4,109,1,160,App Movil
613,2025-07-22,4,107,1,175,Efectivo
614,2025-07-22,4,102,3,330,Efectivo
615,2025-07-22,4,109,1,160,Efectivo
616,2025-07-22,4,114,2,90,App Movil
617,2025-07-22,4,115,2,190,Efectivo
618,2025-07-22,5,116,3,390,Efectivo
619,2025-07-22,5,112,2,160,Efectivo
620,2025-07-22,5,103,3,255,Efectivo
621,2025-07-22,5,103,2,170,App Movil
622,2025-07-23,1,106,2,380,Efectivo
623,2025-07-23,1,111,1,75,Tarjeta
624,2025-07-23,1,111,3,225,Efectivo
625,2025-07-23,1,110,2,180,App Movil
626,2025-07-23,1,114,1,45,App Movil
627,2025-07-23,1,115,1,95,Efectivo
628,2025-07-23,1,102,3,330,Efectivo
629,2025-07-23,1,114,1,45,App Movil
630,2025-07-23,1,102,1,110,App Movil
631,2025-07-23,2,113,1,85,App Movil
632,2025-07-23,2,106,1,190,Tarjeta
633,2025-07-23,2,115,1,95,Tarjeta
634,2025-07-23,2,103,1,85,App Movil
635,2025-07-23,2,112,1,80,Efectivo
636,2025-07-23,2,102,2,220,Tarjeta
637,2025-07-23,2,115,1,95,Efectivo
638,2025-07-23,2,115,1,95,App Movil
639,2025-07-23,3,117,1,50,Efectivo
640,2025-07-23,3,111,3,225,Efectivo
641,2025-07-23,3,104,1,140,App Movil
642,2025-07-23,4,116,2,260,Efectivo
643,2025-07-23,4,118,1,40,Efectivo
644,2025-07-23,4,109,3,480,Efectivo
645,2025-07-23,4,107,2,350,Efectivo
646,2025-07-23,5,116,1,130,Tarjeta
647,2025-07-23,5,105,1,150,Efectivo
648,2025-07-23,5,106,3,570,Efectivo
649,2025-07-23,5,103,3,255,Efectivo
650,2025-07-23,5,112,3,240,Tarjeta
651,2025-07-23,5,118,2,80,Efectivo
652,2025-07-23,5,110,1,90,App Movil
653,2025-07-23,5,106,1,190,App Movil
654,2025-07-24,1,104,1,140,Tarjeta
655,2025-07-24,1,116,1,130,Efectivo
656,2025-07-24,1,118,2,80,Efectivo
657,2025-07-24,2,118,1,40,App Movil
658,2025-07-24,2,103,1,85,Efectivo
659,2025-07-24,2,113,3,255,App Movil
660,2025-07-24,2,116,2,260,Efectivo
661,2025-07-24,2,114,2,90,Tarjeta
662,2025-07-24,2,105,1,150,App Movil
663,2025-07-24,3,115,2,190,App Movil
664,2025-07-24,3,117,1,50,Tarjeta
665,2025-07-24,3,118,3,120,App Movil
666,2025-07-24,4,105,2,300,App Movil
667,2025-07-24,4,102,1,110,App Movil
668,2025-07-24,4,105,1,150,Tarjeta
669,2025-07-24,4,106,1,190,App Movil
670,2025-07-24,5,112,2,160,Efectivo
671,2025-07-24,5,103,1,85,Tarjeta
672,2025-07-24,5,118,1,40,Tarjeta
673,2025-07-24,5,110,2,180,App Movil
674,2025-07-25,1,117,3,150,Tarjeta
675,2025-07-25,1,105,1,150,App Movil
676,2025-07-25,1,111,2,150,Tarjeta
677,2025-07-25,2,101,1,95,Tarjeta
678,2025-07-25,2,109,3,480,Tarjeta
679,2025-07-25,2,114,2,90,App Movil
680,2025-07-25,2,101,2,190,App Movil
681,2025-07-25,2,118,1,40,App Movil
682,2025-07-25,2,110,2,180,Tarjeta
683,2025-07-25,2,113,1,85,Efectivo
684,2025-07-25,2,103,3,255,Tarjeta
685,2025-07-25,2,106,2,380,Efectivo
686,2025-07-25,3,115,1,95,Efectivo
687,2025-07-25,3,105,1,150,App Movil
688,2025-07-25,3,111,3,225,Efectivo
689,2025-07-25,3,113,1,85,Efectivo
690,2025-07-25,3,117,2,100,Tarjeta
691,2025-07-25,3,111,1,75,Efectivo
692,2025-07-25,4,109,2,320,Tarjeta
693,2025-07-25,4,105,1,150,Tarjeta
694,2025-07-25,4,110,2,180,App Movil
695,2025-07-25,5,106,1,190,App Movil
696,2025-07-25,5,111,1,75,Tarjeta
697,2025-07-25,5,116,2,260,Efectivo
698,2025-07-25,5,116,1,130,Efectivo
699,2025-07-25,5,101,1,95,Efectivo
700,2025-07-26,1,115,1,95,Tarjeta
701,2025-07-26,1,112,1,80,Tarjeta
702,2025-07-26,1,110,2,180,App Movil
703,2025-07-26,1,116,1,130,App Movil
704,2025-07-26,1,101,1,95,Efectivo
705,2025-07-26,1,105,1,150,App Movil
706,2025-07-26,1,112,2,160,Efectivo
707,2025-07-26,2,113,1,85,App Movil
708,2025-07-26,2,118,1,40,Efectivo
709,2025-07-26,2,118,1,40,Tarjeta
710,2025-07-26,3,117,2,100,App Movil
711,2025-07-26,3,109,2,320,App Movil
712,2025-07-26,3,104,1,140,Tarjeta
713,2025-07-26,3,113,1,85,Efectivo
714,2025-07-26,3,118,1,40,Tarjeta
715,2025-07-26,3,107,2,350,App Movil
716,2025-07-26,4,117,1,50,Tarjeta
717,2025-07-26,4,102,1,110,App Movil
718,2025-07-26,4,111,2,150,App Movil
719,2025-07-26,4,115,1,95,App Movil
720,2025-07-26,4,117,1,50,Efectivo
721,2025-07-26,4,111,1,75,Efectivo
722,2025-07-26,5,110,2,180,Efectivo
723,2025-07-26,5,117,2,100,App Movil
724,2025-07-26,5,116,3,390,App Movil
725,2025-07-26,5,110,2,180,Tarjeta
726,2025-07-26,5,112,1,80,App Movil
727,2025-07-26,5,104,2,280,App Movil
728,2025-07-26,5,110,3,270,App Movil
729,2025-07-27,1,101,2,190,Efectivo
730,2025-07-27,1,109,3,480,App Movil
731,2025-07-27,1,102,2,220,Efectivo
732,2025-07-27,1,106,2,380,App Movil
733,2025-07-27,1,113,1,85,App Movil
734,2025-07-27,1,102,2,220,App Movil
735,2025-07-27,2,107,1,175,Efectivo
736,2025-07-27,2,111,2,150,Tarjeta
737,2025-07-27,2,114,3,135,Tarjeta
738,2025-07-27,3,117,2,100,Efectivo
739,2025-07-27,3,102,3,330,Tarjeta
740,2025-07-27,3,117,1,50,App Movil
741,2025-07-27,3,111,3,225,Efectivo
742,2025-07-27,3,117,2,100,Efectivo
743,2025-07-27,3,106,2,380,App Movil
744,2025-07-27,4,118,1,40,App Movil
745,2025-07-27,4,109,2,320,Efectivo
746,2025-07-27,4,107,1,175,Efectivo
747,2025-07-27,4,118,1,40,Tarjeta
748,2025-07-27,4,110,1,90,App Movil
749,2025-07-27,5,116,1,130,Efectivo
750,2025-07-27,5,112,2,160,App Movil
751,2025-07-27,5,109,1,160,Tarjeta
752,2025-07-27,5,118,2,80,Efectivo
753,2025-07-28,1,112,1,80,Efectivo
754,2025-07-28,1,102,1,110,App Movil
755,2025-07-28,1,103,1,85,Efectivo
756,2025-07-28,1,109,3,480,Efectivo
757,2025-07-28,1,107,1,175,App Movil
758,2025-07-28,1,109,2,320,App Movil
759,2025-07-28,1,109,1,160,Tarjeta
760,2025-07-28,2,117,1,50,App Movil
761,2025-07-28,2,102,1,110,Efectivo
762,2025-07-28,3,116,1,130,App Movil
763,2025-07-28,3,105,1,150,App Movil
764,2025-07-28,3,106,2,380,App Movil
765,2025-07-28,3,116,2,260,App Movil
766,2025-07-28,3,107,1,175,Efectivo
767,2025-07-28,4,102,1,110,App Movil
768,2025-07-28,4,118,3,120,App Movil
769,2025-07-28,4,102,1,110,Efectivo
770,2025-07-28,4,106,1,190,Efectivo
771,2025-07-28,5,116,1,130,App Movil
772,2025-07-28,5,110,1,90,Tarjeta
773,2025-07-28,5,110,2,180,App Movil
774,2025-07-28,5,104,1,140,Efectivo
775,2025-07-28,5,115,3,285,App Movil
776,2025-07-28,5,117,2,100,Tarjeta
777,2025-07-28,5,117,2,100,Efectivo
778,2025-07-28,5,107,1,175,Efectivo
779,2025-07-28,5,106,3,570,Efectivo
780,2025-07-29,1,109,3,480,Tarjeta
781,2025-07-29,1,101,3,285,Efectivo
782,2025-07-29,1,110,2,180,App Movil
783,2025-07-29,1,107,1,175,App Movil
784,2025-07-29,1,113,2,170,App Movil
785,2025-07-29,1,111,1,75,Efectivo
786,2025-07-29,1,104,1,140,Tarjeta
787,2025-07-29,1,116,1,130,Tarjeta
788,2025-07-29,2,109,2,320,Tarjeta
789,2025-07-29,2,115,1,95,Efectivo
790,2025-07-29,2,110,2,180,App Movil
791,2025-07-29,3,101,1,95,App Movil
792,2025-07-29,3,112,3,240,Tarjeta
793,2025-07-29,3,102,3,330,Tarjeta
794,2025-07-29,3,115,1,95,Tarjeta
795,2025-07-29,3,113,3,255,App Movil
796,2025-07-29,3,110,3,270,Tarjeta
797,2025-07-29,3,110,1,90,App Movil
798,2025-07-29,4,105,2,300,Tarjeta
799,2025-07-29,4,115,3,285,App Movil
800,2025-07-29,4,112,2,160,App Movil
801,2025-07-29,5,116,2,260,App Movil
802,2025-07-29,5,107,1,175,App Movil
803,2025-07-29,5,103,2,170,Efectivo
804,2025-07-29,5,117,3,150,Efectivo
805,2025-07-29,5,103,2,170,Tarjeta
806,2025-07-29,5,102,2,220,App Movil
807,2025-07-29,5,107,2,350,App Movil
808,2025-07-30,1,106,1,190,App Movil
809,2025-07-30,1,115,1,95,App Movil
810,2025-07-30,1,107,3,525,App Movil
811,2025-07-30,1,116,1,130,App Movil
812,2025-07-30,2,102,2,220,Tarjeta
813,2025-07-30,2,117,2,100,Efectivo
814,2025-07-30,2,102,2,220,Efectivo
815,2025-07-30,2,110,3,270,Tarjeta
816,2025-07-30,2,113,1,85,Tarjeta
817,2025-07-30,2,107,2,350,Tarjeta
818,2025-07-30,3,114,1,45,App Movil
819,2025-07-30,3,103,2,170,Tarjeta
820,2025-07-30,3,103,2,170,Tarjeta
821,2025-07-30,4,114,1,45,Tarjeta
822,2025-07-30,4,114,1,45,Efectivo
823,2025-07-30,4,115,2,190,Efectivo
824,2025-07-30,4,103,3,255,App Movil
825,2025-07-30,4,118,1,40,App Movil
826,2025-07-30,5,112,1,80,Tarjeta
827,2025-07-30,5,118,2,80,App Movil
828,2025-07-30,5,105,3,450,Tarjeta
829,2025-07-30,5,101,1,95,Efectivo
830,2025-07-30,5,115,3,285,App Movil
831,2025-07-30,5,118,2,80,App Movil
832,2025-07-30,5,113,1,85,Tarjeta
833,2025-07-30,5,115,1,95,Tarjeta
834,2025-07-30,5,109,1,160,App Movil
835,2025-07-31,1,104,1,140,App Movil
836,2025-07-31,1,114,2,90,Tarjeta
837,2025-07-31,1,107,1,175,Tarjeta
838,2025-07-31,1,102,2,220,App Movil
839,2025-07-31,1,102,1,110,App Movil
840,2025-07-31,1,102,2,220,Efectivo
841,2025-07-31,1,118,1,40,Tarjeta
842,2025-07-31,2,117,1,50,Tarjeta
843,2025-07-31,2,111,2,150,App Movil
844,2025-07-31,2,111,1,75,Efectivo
845,2025-07-31,2,105,3,450,App Movil
846,2025-07-31,3,114,1,45,Efectivo
847,2025-07-31,3,102,2,220,App Movil
848,2025-07-31,3,106,3,570,App Movil
849,2025-07-31,3,114,2,90,Efectivo
850,2025-07-31,4,112,3,240,App Movil
851,2025-07-31,4,113,2,170,Efectivo
852,2025-07-31,4,114,2,90,Tarjeta
853,2025-07-31,5,113,1,85,App Movil
854,2025-07-31,5,116,1,130,Tarjeta
855,2025-07-31,5,110,3,270,Tarjeta
856,2025-07-31,5,115,1,95,App Movil
857,2025-07-31,5,114,2,90,App Movil
858,2025-08-01,1,105,2,300,Tarjeta
859,2025-08-01,1,109,1,160,Efectivo
860,2025-08-01,1,103,2,170,Efectivo
861,2025-08-01,1,103,2,170,App Movil
862,2025-08-01,1,107,1,175,Efectivo
863,2025-08-01,1,113,3,255,App Movil
864,2025-08-01,1,102,1,110,Tarjeta
865,2025-08-01,2,118,1,40,Efectivo
866,2025-08-01,2,107,1,175,Efectivo
867,2025-08-01,2,101,1,95,Tarjeta
868,2025-08-01,2,104,3,420,Efectivo
869,2025-08-01,2,107,2,350,Tarjeta
870,2025-08-01,2,118,1,40,Efectivo
871,2025-08-01,2,113,2,170,App Movil
872,2025-08-01,2,112,1,80,Efectivo
873,2025-08-01,3,117,2,100,Efectivo
874,2025-08-01,3,104,3,420,Efectivo
875,2025-08-01,3,111,1,75,Efectivo
876,2025-08-01,3,111,2,150,Tarjeta
877,2025-08-01,4,105,1,150,Efectivo
878,2025-08-01,4,118,2,80,App Movil
879,2025-08-01,4,114,1,45,Tarjeta
880,2025-08-01,4,107,1,175,Tarjeta
881,2025-08-01,4,113,2,170,Tarjeta
882,2025-08-01,4,116,2,260,App Movil
883,2025-08-01,4,111,1,75,Efectivo
884,2025-08-01,4,116,2,260,Tarjeta
885,2025-08-01,5,112,1,80,Tarjeta
886,2025-08-01,5,118,2,80,Tarjeta
887,2025-08-01,5,118,3,120,Tarjeta
888,2025-08-01,5,117,1,50,Tarjeta
889,2025-08-01,5,102,1,110,Efectivo
890,2025-08-01,5,105,3,450,Tarjeta
891,2025-08-01,5,103,3,255,Tarjeta
892,2025-08-01,5,101,1,95,App Movil
893,2025-08-02,1,112,1,80,App Movil
894,2025-08-02,1,116,3,390,Efectivo
895,2025-08-02,1,101,1,95,App Movil
896,2025-08-02,1,118,2,80,Tarjeta
897,2025-08-02,1,101,2,190,App Movil
898,2025-08-02,1,109,2,320,Efectivo
899,2025-08-02,2,117,3,150,App Movil
900,2025-08-02,2,114,1,45,Tarjeta
901,2025-08-02,2,104,2,280,Tarjeta
902,2025-08-02,3,107,2,350,App Movil
903,2025-08-02,3,109,1,160,Efectivo
904,2025-08-02,3,113,1,85,Efectivo
905,2025-08-02,3,113,2,170,App Movil
906,2025-08-02,4,110,3,270,Tarjeta
907,2025-08-02,4,102,1,110,Efectivo
908,2025-08-02,4,113,2,170,App Movil
909,2025-08-02,5,102,3,330,Tarjeta
910,2025-08-02,5,106,1,190,Efectivo
911,2025-08-02,5,114,3,135,Efectivo
912,2025-08-02,5,104,2,280,Tarjeta
913,2025-08-02,5,107,3,525,App Movil
914,2025-08-03,1,109,1,160,Tarjeta
915,2025-08-03,1,109,2,320,App Movil
916,2025-08-03,1,102,1,110,Efectivo
917,2025-08-03,1,101,1,95,App Movil
918,2025-08-03,1,105,3,450,Efectivo
919,2025-08-03,1,103,1,85,Tarjeta
920,2025-08-03,2,113,3,255,App Movil
921,2025-08-03,2,111,2,150,App Movil
922,2025-08-03,2,105,3,450,App Movil
923,2025-08-03,2,103,2,170,App Movil
924,2025-08-03,2,112,1,80,Tarjeta
925,2025-08-03,2,114,1,45,Tarjeta
926,2025-08-03,3,113,1,85,Tarjeta
927,2025-08-03,3,109,2,320,Efectivo
928,2025-08-03,3,112,2,160,Efectivo
929,2025-08-03,3,114,1,45,App Movil
930,2025-08-03,4,113,1,85,App Movil
931,2025-08-03,4,110,1,90,App Movil
932,2025-08-03,4,103,1,85,Efectivo
933,2025-08-03,4,105,2,300,App Movil
934,2025-08-03,4,105,3,450,Efectivo
935,2025-08-03,4,111,1,75,Tarjeta
936,2025-08-03,4,103,1,85,Efectivo
937,2025-08-03,5,112,1,80,Tarjeta
938,2025-08-03,5,105,1,150,Tarjeta
939,2025-08-03,5,114,2,90,App Movil
940,2025-08-03,5,118,2,80,Efectivo
941,2025-08-03,5,104,1,140,Tarjeta
942,2025-08-03,5,112,2,160,Tarjeta
943,2025-08-04,1,111,2,150,Tarjeta
944,2025-08-04,1,110,2,180,Efectivo
945,2025-08-04,1,103,3,255,App Movil
946,2025-08-04,1,117,1,50,App Movil
947,2025-08-04,1,113,1,85,Tarjeta
948,2025-08-04,1,109,1,160,Efectivo
949,2025-08-04,2,105,1,150,Tarjeta
950,2025-08-04,2,114,1,45,Efectivo
951,2025-08-04,2,110,2,180,Tarjeta
952,2025-08-04,2,112,1,80,Tarjeta
953,2025-08-04,2,116,2,260,App Movil
954,2025-08-04,2,107,2,350,Tarjeta
955,2025-08-04,3,110,1,90,Efectivo
956,2025-08-04,3,111,2,150,Efectivo
957,2025-08-04,3,111,2,150,Efectivo
958,2025-08-04,3,114,3,135,App Movil
959,2025-08-04,4,110,1,90,App Movil
960,2025-08-04,4,107,2,350,Efectivo
961,2025-08-04,4,106,2,380,Efectivo
962,2025-08-04,4,110,3,270,App Movil
963,2025-08-04,5,116,2,260,Tarjeta
964,2025-08-04,5,111,2,150,Efectivo
965,2025-08-04,5,113,1,85,Tarjeta
966,2025-08-04,5,107,2,350,App Movil
967,2025-08-04,5,106,3,570,App Movil
968,2025-08-04,5,101,3,285,Efectivo
969,2025-08-04,5,107,2,350,Efectivo
970,2025-08-04,5,103,2,170,App Movil
971,2025-08-05,1,105,3,450,Efectivo
972,2025-08-05,1,109,3,480,Tarjeta
973,2025-08-05,1,114,2,90,Tarjeta
974,2025-08-05,1,115,2,190,Efectivo
975,2025-08-05,1,113,2,170,App Movil
976,2025-08-05,2,114,2,90,Tarjeta
977,2025-08-05,2,112,3,240,App Movil
978,2025-08-05,2,103,1,85,Tarjeta
979,2025-08-05,2,112,1,80,App Movil
980,2025-08-05,2,102,2,220,App Movil
981,2025-08-05,2,113,1,85,Efectivo
982,2025-08-05,2,104,1,140,Tarjeta
983,2025-08-05,2,109,1,160,App Movil
984,2025-08-05,2,117,2,100,App Movil
985,2025-08-05,3,115,1,95,Efectivo
986,2025-08-05,3,115,3,285,App Movil
987,2025-08-05,3,117,1,50,Efectivo
988,2025-08-05,3,101,2,190,Tarjeta
989,2025-08-05,3,110,2,180,Tarjeta
990,2025-08-05,3,104,3,420,Tarjeta
991,2025-08-05,3,112,1,80,Efectivo
992,2025-08-05,4,107,2,350,Efectivo
993,2025-08-05,4,112,2,160,Tarjeta
994,2025-08-05,4,115,3,285,App Movil
995,2025-08-05,4,115,1,95,Tarjeta
996,2025-08-05,4,110,1,90,App Movil
997,2025-08-05,4,104,1,140,Efectivo
998,2025-08-05,5,104,3,420,Tarjeta
999,2025-08-05,5,117,1,50,App Movil
1000,2025-08-05,5,106,1,190,App Movil
1001,2025-08-05,5,114,2,90,Tarjeta
1002,2025-08-05,5,113,3,255,Tarjeta
1003,2025-08-05,5,106,3,570,App Movil
1004,2025-08-05,5,114,2,90,Tarjeta
1005,2025-08-06,1,107,2,350,App Movil
1006,2025-08-06,1,114,2,90,Tarjeta
1007,2025-08-06,1,107,1,175,Efectivo
1008,2025-08-06,1,103,2,170,Tarjeta
1009,2025-08-06,1,118,1,40,Efectivo
1010,2025-08-06,1,111,1,75,Efectivo
1011,2025-08-06,1,104,1,140,App Movil
1012,2025-08-06,1,116,2,260,App Movil
1013,2025-08-06,2,113,2,170,Efectivo
1014,2025-08-06,2,104,1,140,Efectivo
1015,2025-08-06,2,115,2,190,Tarjeta
1016,2025-08-06,2,110,2,180,App Movil
1017,2025-08-06,2,103,3,255,Tarjeta
1018,2025-08-06,3,104,1,140,Efectivo
1019,2025-08-06,3,104,1,140,Efectivo
1020,2025-08-06,3,105,2,300,Efectivo
1021,2025-08-06,3,114,2,90,Tarjeta
1022,2025-08-06,3,113,2,170,Tarjeta
1023,2025-08-06,4,118,3,120,App Movil
1024,2025-08-06,4,106,2,380,Tarjeta
1025,2025-08-06,4,116,1,130,Tarjeta
1026,2025-08-06,4,106,1,190,Efectivo
1027,2025-08-06,4,102,1,110,Tarjeta
1028,2025-08-06,4,116,1,130,Tarjeta
1029,2025-08-06,5,113,2,170,App Movil
1030,2025-08-06,5,116,2,260,App Movil
1031,2025-08-06,5,116,2,260,App Movil
1032,2025-08-06,5,115,2,190,Tarjeta
1033,2025-08-06,5,103,2,170,Tarjeta
1034,2025-08-06,5,110,1,90,Efectivo
1035,2025-08-06,5,118,1,40,Tarjeta
1036,2025-08-07,1,115,2,190,App Movil
1037,2025-08-07,1,116,2,260,App Movil
1038,2025-08-07,1,104,2,280,Tarjeta
1039,2025-08-07,1,109,2,320,Efectivo
1040,2025-08-07,1,118,1,40,App Movil
1041,2025-08-07,1,115,2,190,Tarjeta
1042,2025-08-07,1,114,1,45,App Movil
1043,2025-08-07,1,110,1,90,Efectivo
1044,2025-08-07,2,112,1,80,Efectivo
1045,2025-08-07,2,104,1,140,Tarjeta
1046,2025-08-07,2,112,3,240,App Movil
1047,2025-08-07,2,114,1,45,App Movil
1048,2025-08-07,2,105,1,150,Tarjeta
1049,2025-08-07,3,102,2,220,Efectivo
1050,2025-08-07,3,118,1,40,App Movil
1051,2025-08-07,3,118,1,40,Efectivo
1052,2025-08-07,3,110,1,90,App Movil
1053,2025-08-07,3,109,2,320,App Movil
1054,2025-08-07,3,104,1,140,Efectivo
1055,2025-08-07,3,102,1,110,App Movil
1056,2025-08-07,3,105,3,450,Tarjeta
1057,2025-08-07,4,111,1,75,App Movil
1058,2025-08-07,4,113,2,170,Tarjeta
1059,2025-08-07,4,109,3,480,Efectivo
1060,2025-08-07,4,113,2,170,Tarjeta
1061,2025-08-07,5,103,2,170,App Movil
1062,2025-08-07,5,109,3,480,Efectivo
1063,2025-08-07,5,115,2,190,Efectivo
1064,2025-08-07,5,101,3,285,Tarjeta
1065,2025-08-07,5,115,3,285,App Movil
1066,2025-08-07,5,112,1,80,App Movil
1067,2025-08-07,5,113,1,85,Efectivo
1068,2025-08-07,5,107,2,350,Efectivo
1069,2025-08-08,1,110,1,90,App Movil
1070,2025-08-08,1,105,2,300,Efectivo
1071,2025-08-08,1,111,3,225,Tarjeta
1072,2025-08-08,1,102,1,110,App Movil
1073,2025-08-08,1,115,1,95,Tarjeta
1074,2025-08-08,2,106,2,380,Efectivo
1075,2025-08-08,2,101,2,190,Tarjeta
1076,2025-08-08,2,105,3,450,Efectivo
1077,2025-08-08,2,106,1,190,Tarjeta
1078,2025-08-08,2,112,1,80,Tarjeta
1079,2025-08-08,2,112,3,240,App Movil
1080,2025-08-08,2,106,1,190,Efectivo
1081,2025-08-08,2,110,3,270,App Movil
1082,2025-08-08,3,103,3,255,Tarjeta
1083,2025-08-08,3,101,1,95,Efectivo
1084,2025-08-08,3,103,1,85,App Movil
1085,2025-08-08,3,117,3,150,Efectivo
1086,2025-08-08,3,101,1,95,App Movil
1087,2025-08-08,4,104,2,280,App Movil
1088,2025-08-08,4,105,2,300,Tarjeta
1089,2025-08-08,4,113,1,85,App Movil
1090,2025-08-08,4,104,1,140,Efectivo
1091,2025-08-08,5,110,1,90,Efectivo
1092,2025-08-08,5,105,3,450,App Movil
1093,2025-08-08,5,105,1,150,App Movil
1094,2025-08-08,5,101,2,190,App Movil
1095,2025-08-08,5,106,2,380,Efectivo
1096,2025-08-09,1,107,3,525,App Movil
1097,2025-08-09,1,105,2,300,App Movil
1098,2025-08-09,1,115,1,95,Tarjeta
1099,2025-08-09,1,104,1,140,Tarjeta
1100,2025-08-09,1,113,1,85,Efectivo
1101,2025-08-09,1,111,1,75,Tarjeta
1102,2025-08-09,1,109,3,480,Tarjeta
1103,2025-08-09,2,110,3,270,Tarjeta
1104,2025-08-09,2,110,1,90,App Movil
1105,2025-08-09,2,117,1,50,App Movil
1106,2025-08-09,2,113,1,85,App Movil
1107,2025-08-09,2,102,1,110,Efectivo
1108,2025-08-09,2,113,1,85,Tarjeta
1109,2025-08-09,2,116,3,390,App Movil
1110,2025-08-09,3,117,1,50,Efectivo
1111,2025-08-09,3,111,1,75,Efectivo
1112,2025-08-09,3,114,1,45,App Movil
1113,2025-08-09,4,106,2,380,Tarjeta
1114,2025-08-09,4,101,2,190,Tarjeta
1115,2025-08-09,4,101,1,95,Tarjeta
1116,2025-08-09,4,102,1,110,Efectivo
1117,2025-08-09,4,117,1,50,App Movil
1118,2025-08-09,4,117,2,100,Efectivo
1119,2025-08-09,4,113,1,85,App Movil
1120,2025-08-09,4,118,2,80,App Movil
1121,2025-08-09,5,109,1,160,Efectivo
1122,2025-08-09,5,103,2,170,Tarjeta
1123,2025-08-09,5,105,2,300,Efectivo
1124,2025-08-09,5,113,2,170,App Movil
1125,2025-08-10,1,103,1,85,App Movil
1126,2025-08-10,1,114,3,135,Tarjeta
1127,2025-08-10,1,102,1,110,Tarjeta
1128,2025-08-10,1,114,1,45,Efectivo
1129,2025-08-10,1,102,1,110,App Movil
1130,2025-08-10,1,106,1,190,Tarjeta
1131,2025-08-10,1,105,3,450,Tarjeta
1132,2025-08-10,1,106,2,380,Efectivo
1133,2025-08-10,1,117,2,100,App Movil
1134,2025-08-10,2,106,1,190,Tarjeta
1135,2025-08-10,2,109,3,480,Tarjeta
1136,2025-08-10,2,101,1,95,Efectivo
1137,2025-08-10,2,109,2,320,Tarjeta
1138,2025-08-10,2,109,3,480,App Movil
1139,2025-08-10,3,103,2,170,Efectivo
1140,2025-08-10,3,117,1,50,Tarjeta
1141,2025-08-10,3,116,2,260,Tarjeta
1142,2025-08-10,3,112,1,80,Efectivo
1143,2025-08-10,3,104,2,280,App Movil
1144,2025-08-10,3,104,1,140,App Movil
1145,2025-08-10,3,117,1,50,Tarjeta
1146,2025-08-10,3,101,1,95,Tarjeta
1147,2025-08-10,4,112,2,160,Tarjeta
1148,2025-08-10,4,106,1,190,App Movil
1149,2025-08-10,4,114,1,45,Efectivo
1150,2025-08-10,4,114,3,135,Efectivo
1151,2025-08-10,4,109,1,160,App Movil
1152,2025-08-10,5,104,2,280,App Movil
1153,2025-08-10,5,102,1,110,Tarjeta
1154,2025-08-10,5,117,1,50,Efectivo
1155,2025-08-10,5,103,2,170,Efectivo
1156,2025-08-10,5,110,1,90,Tarjeta
1157,2025-08-11,1,115,1,95,Efectivo
1158,2025-08-11,1,107,1,175,App Movil
1159,2025-08-11,1,110,3,270,App Movil
1160,2025-08-11,1,115,1,95,App Movil
1161,2025-08-11,1,116,1,130,App Movil
1162,2025-08-11,1,118,1,40,Tarjeta
1163,2025-08-11,2,114,1,45,Tarjeta
1164,2025-08-11,2,118,1,40,App Movil
1165,2025-08-11,2,101,1,95,Tarjeta
1166,2025-08-11,3,113,3,255,App Movil
1167,2025-08-11,3,110,1,90,Tarjeta
1168,2025-08-11,3,117,1,50,Efectivo
1169,2025-08-11,3,116,1,130,Tarjeta
1170,2025-08-11,3,109,1,160,Tarjeta
1171,2025-08-11,3,117,2,100,App Movil
1172,2025-08-11,3,112,2,160,App Movil
1173,2025-08-11,3,103,2,170,Tarjeta
1174,2025-08-11,4,105,3,450,Efectivo
1175,2025-08-11,4,103,2,170,App Movil
1176,2025-08-11,4,102,2,220,App Movil
1177,2025-08-11,4,105,1,150,Efectivo
1178,2025-08-11,4,109,1,160,Efectivo
1179,2025-08-11,4,111,1,75,Efectivo
1180,2025-08-11,4,109,1,160,Tarjeta
1181,2025-08-11,5,105,2,300,Tarjeta
1182,2025-08-11,5,105,1,150,Tarjeta
1183,2025-08-11,5,115,2,190,Efectivo
1184,2025-08-11,5,114,1,45,App Movil
1185,2025-08-12,1,107,2,350,Efectivo
1186,2025-08-12,1,115,1,95,Tarjeta
1187,2025-08-12,1,103,1,85,App Movil
1188,2025-08-12,1,110,3,270,App Movil
1189,2025-08-12,1,102,1,110,Efectivo
1190,2025-08-12,2,103,3,255,Tarjeta
1191,2025-08-12,2,112,2,160,App Movil
1192,2025-08-12,2,102,3,330,Efectivo
1193,2025-08-12,2,109,1,160,Tarjeta
1194,2025-08-12,3,115,2,190,App Movil
1195,2025-08-12,3,118,1,40,Tarjeta
1196,2025-08-12,3,115,1,95,Tarjeta
1197,2025-08-12,3,104,1,140,Tarjeta
1198,2025-08-12,3,105,1,150,Efectivo
1199,2025-08-12,4,103,2,170,App Movil
1200,2025-08-12,4,109,1,160,Tarjeta
1201,2025-08-12,4,103,1,85,App Movil
1202,2025-08-12,4,115,1,95,Tarjeta
1203,2025-08-12,4,111,1,75,Tarjeta
1204,2025-08-12,5,102,1,110,App Movil
